id	document	label
201208256	알마르정	1
201208482	큐팜정1000mg	1
200608338	비타파워연질캡슐	1
201209572	텔미칸정80mg	1
201209718	텔카딘플러스정	1
201207010	라메아구강붕해필름0.1mg	1
201002150	글루코파지엑스알1000mg서방정	1
201206161	디스텍정[애엽이소프로판올연조엑스]	1
200705101	개비스콘츄어블정	1
201210740	글로트라정	1
201210185	비타포린정	1
201305918	엘리퀴스정5mg	1
201206803	라니린에이정	1
201207464	레졸로정1mg	1
201207473	에필프라정500mg	1
201208465	피나트라정	1
201206858	프라펙솔정0.25mg	1
201206844	피디펙솔정0.5mg	1
201303039	데사린캡슐	1
201303044	티자리드정2mg	1
201207593	리스테롤정10mg	1
201207595	프로다제정	1
201206056	엑세라민비정	1
199001166	유파신캡슐500mg	1
201211104	아포민정	1
201206251	이그니스구강용해필름50mg	1
201206882	파비안에스정	1
201208461	니자틴캡슐	1
201206640	그라트릴오디정	1
201207406	페노시드캡슐	1
201206612	라니킴정	1
201208875	리마스타정	1
200008770	엑셀론캡슐3.0mg	1
201206799	비오비타-큐츄어블정	1
201207000	브이자탄정160mg	1
200202115	하이치아정	1
200401548	암로스타정5mg	1
201208626	싱귤스타츄정4mg	1
201206279	세다콜드연질캡슐	1
201206352	기가콜캡슐	1
201209143	컨피던스정100mg	1
201209444	발탁스정100mg	1
199903225	제포정	1
200705941	썬리듬캡슐25mg	1
201208997	광동록소프로펜나트륨수화물정	1
201301648	팜비드정250mg	1
201301650	에피스크정500mg	1
201301651	에피스크정1000mg	1
201211056	휴말겐정	1
201211101	대웅바이오클래리트로마이신정250mg	1
201211108	대웅바이오클래리트로마이신정500mg	1
201208629	엔테카벨정1mg	1
201208724	피타듀스정2mg	1
201207081	디오발탄정80mg	1
200900697	아드바그랍서방캡슐0.5mg	1
201207236	올리엣캡슐60mg	1
201003591	아데팍트정	1
200808589	세비카정 10/20mg	1
201206205	유니란소캡슐15mg	1
200400102	타크로벨캡슐1mg	1
201208754	리바틴정10mg	1
201301653	리바러스정0.5mg	1
201301656	프라임아스피린장용정100mg	1
200511051	데파코트서방정250mg	1
201301501	로도트라서방정5mg	1
201211543	글리코정2mg	1
201211544	제이코나정100mg	1
201300017	아덴만정	1
201207471	렙필정500mg	1
201207474	에필프라정250mg	1
201207475	에필프라정1000mg	1
200903078	산도스올란자핀정2.5mg	1
200904403	젠스큐민 연질캡슐	1
200713887	트라콘정	1
201207570	헬드원골드정	1
201207592	원트란서방정	1
200707592	트라펜정	1
201208286	라베나정10mg	1
201211103	클리스로정500mg	1
201211105	클리어마이신정250mg	1
201000867	일양텔미사탄플러스정40/12.5mg	1
201208655	스포코라정	1
201209002	발사오르정320mg	1
201209006	광동클래리트로마이신정250mg	1
201209007	트라펜서방정	1
200712980	쎄로켈서방정300mg	1
201206706	센스리베정	1
201206782	세비카에이치씨티정5/20/12.5mg	1
201209649	하이벨라씨정	1
201206833	이노코나졸캡슐	1
201207434	제일코프데이앤나이트연질캡슐	1
201207434	제일코프데이앤나이트연질캡슐	1
201209670	일양텔미사탄플러스정80/25mg	1
201209009	아로펜CR정	1
201209011	나츄라트코와정	1
201209145	마이어스콕알파정	1
201300042	이메스탑구강붕해정0.1mg	1
201207435	제일코데이앤나이트연질캡슐	1
201207435	제일코데이앤나이트연질캡슐	1
201207534	레비로틴정250mg	1
201210163	싱귤레스정10mg	1
200500237	아디레쎈캡슐	1
201206668	글로엠정	1
201207577	코로자플러스정	1
199800179	마빌정5mg	1
201206552	인라이타정1mg	1
200500962	암로맥스정10mg	1
200600723	아로핀정	1
201206409	포미스터정100mg	1
201206410	클래트론정250mg	1
200402318	콩브럭정5mg	1
201210242	라페졸정20mg	1
200701242	가나모티정	1
200501987	유로스칸정	1
201208630	엔테카벨정0.5mg	1
199100803	록솔씨정	1
201208479	프루코나캡슐50mg	1
198802970	리제정5mg	1
201209005	현대클로피도그렐정	1
200502315	레카디핀정	1
200611522	토렘정5mg	1
200805496	티지피글리메피리드정2mg	1
201210591	에이에스피장용정100mg	1
201300036	화이투벤큐연질캡슐	1
201300044	화이투벤노즈플러스캡슐	1
201301227	레바마정	1
201301233	파미렉스정	1
199201048	스파탐캡슐200mg	1
201206846	피디펙솔정0.25mg	1
201206847	그리메폴서방정2/500mg	1
201208877	바토르정20mg	1
201300045	화이투벤씨플러스캡슐	1
199600770	세토펜정325mg	1
199900184	노이로민정	1
200713008	자누메트정50/500mg	1
201206556	아토센정10mg	1
201206573	파워비정	1
201300116	이브큐레이디연질캡슐	1
201300152	레보세탄정	1
200511256	크레스토정5mg	1
201210189	루카스트츄정4mg	1
201210190	루카스트츄정5mg	1
201207716	에펠정	1
201208096	카페드린에스정	1
201208480	엔페낙정	1
201208081	플루코졸캡슐50mg	1
201208643	씨프론정250mg	1
200801144	노스파정	1
200902805	트리답티브정	1
199800893	삼아케토티펜정	1
201207504	레비세탐정250mg	1
201207513	레비라정1000mg	1
201207539	케프렙톨정1000mg	1
201206776	뮤코텍캡슐200mg	1
201206779	세비카에이치씨티정 5/40/25mg	1
200904406	아이텐연질캡슐	1
201206838	이노티딘정	1
201208078	바오탄정80mg	1
201208079	란가톤캡슐15mg	1
201207492	크리페낙정	1
201208291	트라젠타듀오정2.5/850mg	1
201210744	레나신정	1
201206780	세비카에이치씨티정10/40/12.5mg	1
201206529	글로미피드정	1
201301586	케페낙정100mg	1
200300497	에이펜정	1
200908499	스타레보필름코팅정75/18.75/200mg	1
201208653	미카테르플러스정40/12.5mg	1
200608029	아마반정 4mg/4mg	1
200810475	헤모론연질캡슐	1
201206770	글로피진정	1
201206820	경보아스피린장용정	1
201206997	삐콤씨정	1
201207721	피디펙솔정0.125mg	1
201207405	엔테원정1.0mg	1
200711837	메르반정500/2.5mg	1
200600114	올메텍정10mg	1
199701242	태극탄산칼슘정	1
199400806	그랑파제삼중정	1
199000979	명인클로르프로마진염산염정200mg	1
200410660	유카본정	1
200805211	인히플라트정	1
200906384	케라민캡슐	1
200402842	위더스독사조신메실산염정2mg	1
200402845	소로펜정	1
201300149	아페코정10mg	1
201300262	본단정	1
200810834	헬스비타골드정	1
200811883	인케어정	1
201208517	몬테뉴정10mg	1
201301733	록페리신정	1
200704636	조인탑200연질캡슐	1
201206721	카스몬츄정4mg	1
201207226	조인트맥스정	1
201206792	디아그릴-멕스서방정2/500mg	1
201206793	튜비스정	1
201206324	비타민에프에스정	1
201301649	에피스크정250mg	1
201301654	신일아테놀올정25mg	1
201209717	가스티인정	1
201210137	하트라정2mg	1
200902918	오렉스캡슐	1
200903580	덴탈에프정	1
201206319	뉴스타틴에이정10mg	1
201206743	에어낙CR정	1
201206902	바라큐어정0.5mg	1
201206908	베오페낙CR정	1
200906599	라파뮨정2mg	1
201206831	클래로신정 250mg	1
201207106	디나칸캡슐	1
200308824	메바몰정250mg	1
201208292	트라젠타듀오정2.5/1000mg	1
200401118	태극레보설피리드정	1
201208419	도담도담츄어블정	1
201208419	도담도담츄어블정	1
201208419	도담도담츄어블정	1
200805458	리큅피디정2mg	1
201208481	프레가린캡슐150mg	1
200809709	카디렉스정 5mg/20mg	1
201301664	자카비정15mg	1
201301668	멀티브-씨골드정	1
201206771	비코실린정	1
199801263	폭세틴캡슐	1
201208463	노보틴서방정	1
201208471	옵타닐정	1
200606182	수텐캡슐50mg	1
201207489	레비로틴정500mg	1
201207579	노바스크구강붕해정5mg	1
201207580	노바스크구강붕해정10mg	1
200401561	셀타골드에스연질캡슐	1
201206320	디오패스정320mg	1
200800964	트리퀼라정	1
200800964	트리퀼라정	1
200800964	트리퀼라정	1
201207508	프로빅스정	1
201207517	클로린정75mg	1
201207590	트라마롤서방정	1
200810980	하야미정	1
200603871	코프렐정	1
200402575	레바드린정	1
199500834	아놀핀정50mg	1
200501537	크라로신정	1
200905228	알드라민정	1
200905757	웰헤파연질캡슐	1
200905653	알지엔스피드연질캡슐10mg	1
201206760	록프로펜정	1
199103337	삼익돔페리돈정	1
199703205	오소본정	1
201210235	사포란정100mg	1
200804557	트라마셋정	1
199000973	부롬정10mg	1
199900052	액시티딘캡슐	1
197800165	시그나틴정	1
201210141	유디비타연질캡슐	1
200402620	한미리스피돈정2mg	1
199304200	헵포르테	1
200606986	대원염산도네페질정5mg	1
200608121	멜릭스캡슐	1
200210718	엔슬림정	1
200605328	액틱구강정400마이크로그램	1
200005888	포박신캡슐	1
200604312	쉬정)	1
200610628	칼디비타츄어블정	1
198701352	트레스오릭스훠트정	1
198701352	트레스오릭스훠트정	1
198701352	트레스오릭스훠트정	1
200400525	뉴트리-엠정	1
201205260	팔팔츄정25mg	1
200502967	웰빙멀티비타연질캡슐	1
200703202	피오글리정	1
200700634	스틸녹스정10mg	1
199804342	클리네정	1
200201176	동구레보플록사신수화물정100mg	1
200500394	국제레카니디핀정	1
200707896	플루시드정	1
197600539	세가톤트로키	1
200600321	엠피딜엠정	1
199301093	바스칼캡슐	1
199806985	씨메탈시정	1
201204330	모드콜에스연질캡슐	1
200610725	에멘드캡슐80mg	1
200705480	슈그란정50mg	1
200611114	레코푸정	1
198500033	제큐스연질캡슐	1
200403415	삼익펠로디핀정	1
200201883	카딜란정	1
200401371	로글리코정	1
200200960	시스타정20mg	1
200410144	미라펙스정1.0mg	1
200404029	심비단정	1
201205095	비타기가600정	1
198902838	소브치놀캅셀	1
199502223	시클펜정	1
197500578	훌비신500mg정	1
201205415	애스몬테속붕정5mg	1
200700234	로지텐플러스정	1
198801192	한국유나이티드메토트렉세이트정	1
201205577	레드코에프연질캡슐	1
201204931	크리콜론정	1
201206010	투수콜에이연질캡슐	1
199802572	광동독시플루리딘캡슐200mg	1
200503599	흑캡슐200mg	1
200404610	라프릴정	1
198300096	리자벤캡슐	1
200611060	라모티진정100mg	1
200209716	데파코트서방정500mg	1
201204544	맥시그라정100mg	1
200301178	듀테론정	1
200003493	맥타정	1
201204550	일양실데나필정100mg	1
200607870	일양아이콤연질캡슐	1
200401462	디포민정	1
199603160	알소벤정	1
201205929	드로본정150mg	1
200711762	메아펜정	1
198800154	젤콤정	1
200807721	헤모렌캡슐	1
200001713	세티진정	1
199907014	바이라문정	1
199602248	멜빈캅셀	1
200202118	하이드로핀정	1
201205256	위세당정	1
201205329	바미라크정100mg	1
200711930	리드본정	1
201205550	아디펙스정18.75mg	1
199502178	영풍카로베린정20mg	1
201205380	프리스틴구강용해필름50mg	1
201205381	엠슈타인구강용해필름50mg	1
200401928	포탈정	1
200502329	칼엔본연질캡슐	1
200003083	헤모콘플러스캅셀	1
199902660	원그린연질캡슐	1
201205446	빅조인600정	1
201205886	소브콜캡슐200mg	1
201205827	프랄린캡슐150mg	1
201205625	큐에스정	1
201205150	위스날정	1
200503639	마로젠정	1
201204549	일양실데나필정50mg	1
198702202	알프람정0.5mg	1
201205654	에이치-유정100mg	1
200403184	모콕스캡슐7.5mg	1
199803425	삼익염산메트포르민정	1
200708597	유로트랄엑스엘정	1
201204387	제로파워연질캡슐	1
200410854	페티노정	1
199300758	트라몰정160mg	1
200202086	하나시드정	1
201205829	두타텍트연질캡슐0.5mg	1
201205833	이반드렌정150mg	1
200102766	생간담연질캡슐	1
200404195	세넥심캡슐100mg	1
200102268	터빈정	1
199302093	메술란정	1
201205259	악토넬EC정35mg	1
200101959	인펄루-에스캡슐	1
200401586	에젤란정	1
199001715	마이비타씨연질캅셀	1
201205499	오스맥정150mg	1
200611521	토렘정10mg	1
200500370	대한로사르탄칼륨정	1
199401722	네오카르마린연질캡슐[수출명:네오카르마린연질캡슐, LIVOFORTE SOFT CAPSULE, VITAMARINE]	1
200502467	뷰스타캡슐	1
198801525	뮤테란캡슐200mg	1
201203927	바이오탑에스캡슐	1
200708589	젝사트론엑스엘정	1
200708376	라비에트정20mg	1
200503334	가스트릭캡슐	1
200611092	글로세파클러서방정375mg	1
201205244	이벨탄플러스정150/12.5mg	1
201205978	레드콜에프연질캡슐	1
200102802	필라이드정	1
198200060	세파트린캡슐250mg	1
200300091	하이슬림캡슐	1
199700160	포세프캡슐	1
199201511	대원오플록사신정	1
201204556	파워빅타민정	1
200806962	덴타코에프캡슐	1
200611031	메디카세파클러서방정375mg	1
201205511	임펙타워정	1
201204603	비아그라엘구강붕해필름50mg	1
200501918	조인트큐연질캡슐	1
201205890	프로부펜정400mg	1
200400036	하이펠지속정5mg	1
200511903	글루리아드정250mg/1.25mg	1
200703215	인사돌플러스정	1
199603455	록신정250mg	1
201207377	글로덱시정300mg	1
200001858	스타졸정	1
201206297	프라바페닉스캡슐	1
201005031	텔카딘정80mg	1
201301612	알레프리정	1
201207310	암로비스정	1
200712325	포리그론연질캡슐	1
200904307	버퍼린플러스정	1
200906580	원스에어츄정4mg	1
201301235	파인펜정	1
201301236	하루탐캡슐	1
200807207	멜리안정	1
200400575	솔시폰정	1
201207343	덱실란트디알캡슐30mg	1
201207344	덱실란트디알캡슐60mg	1
201206328	써모펜에스정	1
197400059	파무정	1
201206903	바라큐어정1mg	1
201207416	메디코프연질캡슐	1
201207416	메디코프연질캡슐	1
201206474	산도스몬테루카스트츄정5mg	1
201206823	산도스설트랄린정100mg	1
201206403	프록틸정100mg	1
201206494	리마스트정	1
201208483	큐팜정250mg	1
201206318	뉴스타틴에이정20mg	1
201206331	마르고정)	1
201207400	본가드정150mg	1
201211106	클리어마이신정500mg	1
201303269	이바넬정	1
200606929	다운필정	1
201208526	바라엔터정1mg	1
200705974	코에굿정	1
200307819	테그레톨씨알정200mg	1
201300020	대웅바이오멜록시캄캡슐7.5mg	1
201208740	사프닐정100mg	1
201208741	글리틴연질캡슐	1
201208855	엘카르텐정	1
201207453	파미버정	1
201302989	아도르정20mg	1
201302990	경보카르베딜롤정	1
201303035	뮤토나제정	1
200712982	쎄로켈서방정200mg	1
201211564	삼익아스피린장용정	1
201209498	고프레에스연질캡슐	1
201208255	산도스아리피프라졸정15mg	1
201208518	멜로디핀에스정	1
201209004	발비루스정500mg	1
201209010	더가드코와정장정	1
201303041	레이트정	1
201208995	이바테론정150mg	1
201210241	라페졸정10mg	1
200201364	리도스캡슐)	1
199803958	스로진정	1
201302168	누리그라츄정100mg	1
200402091	클로틴정	1
201206540	몬테펙트정10mg	1
201301369	실로탄정100mg	1
201301377	유니온아스피린장용정	1
201206159	지소렌정[애엽이소프로판올연조엑스]	1
201206247	제텐비정	1
201207379	클빅스정75mg	1
200605263	바라크루드정1.0mg	1
201206647	디니세프캡슐 100mg	1
199504101	브레디닌정50mg	1
201206336	피레스파정200mg	1
201206385	명인엔타카폰정200mg	1
201207013	아로스틴정10mg	1
200809419	콜듀엣정5mg/10mg	1
201208743	아세탑CR정	1
201301655	부광실데나필정50mg	1
201302617	에페리진정	1
201302618	바라탄정80mg	1
201206282	에이피탄정	1
201300051	아스텍트정	1
201207003	트라린정100mg	1
201207008	본베가정150mg	1
200202713	명문세파클러수화물캡슐250mg	1
201004569	세비카정 5/40mg	1
200307806	마이폴틱장용정360mg	1
201209719	텔카딘플러스에프정	1
201206817	그리멕스서방정2/500mg	1
200607790	휴레진큐텐연질캡슐	1
200201019	덴타치민캅셀	1
201302980	텔미누보정80/2.5mg	1
201300148	레바틸정	1
201207722	피디펙솔정1mg	1
200410326	크레스토정20mg	1
201209013	오도리캡슐	1
201302981	텔미누보정40/2.5mg	1
201302680	이록펜정	1
201301695	미살탄정80mg	1
200503335	디베트정	1
200003154	에치탑캡슐	1
201300901	제텐씨골드정	1
200400013	세테실정	1
201301591	이지엔6이브연질캡슐	1
201206751	멜로덱스캡슐7.5mg	1
201206754	타코나에프코프캡슐	1
201206761	글루파민서방정500mg	1
201206054	세다노즈연질캡슐	1
200807775	클로반플러스정80/12.5mg	1
201207060	글로비트정	1
201206828	벤포메가정	1
201206832	산도스몬테루카스트정10mg	1
201302982	텔미누보정40/5mg	1
198601877	후리코정	1
199702993	세틸정	1
201206226	젤보라프정240mg	1
200009333	에이리스정	1
201206724	에카린에이정	1
201300046	유디핀정	1
201301498	팜시클로정250mg	1
201301500	로도트라서방정2mg	1
201303188	비바드론정	1
201303236	알레세트정	1
200806674	하이듀엣정5mg/20mg	1
200108760	레스콜엑스엘서방정	1
201207470	렙필정1000mg	1
201207488	케프렙톨정250mg	1
200812030	실리탑350연질캡슐	1
201207636	메가콘드로엠600정	1
201303038	세파캡슐250mg	1
201207331	발미탄에이정	1
201207596	미피드정	1
201207591	엑스페인ER서방정	1
201207589	휴온스아토르바스타틴정	1
201207594	미카테르플러스정80/25mg	1
200512277	지펜틴캡슐	1
200600500	팜시르정250mg	1
201306954	브이코연질캡슐	1
201307887	명문아토르바스타틴정10mg	1
200501046	플루민캡슐	1
201308712	엠솔론정	1
201308716	라니센정	1
201308067	본비바플러스정	1
201400283	뉴스타정	1
201304803	대우플루코나졸캡슐	1
201305543	화콜멀티연질캡슐	1
201305543	화콜멀티연질캡슐	1
201307726	알리세질정10mg	1
201309057	쌩콜연질캡슐	1
201306969	메가비콤정	1
201306942	이엔굿연질캡슐 	1
201306948	네옥트정	1
201310203	파마모사프리드정	1
201306385	아로딥정	1
201308552	암발탄정5/160mg	1
201307911	올메신정40mg	1
201307922	신신아렉스정	1
201307926	슈클래리정500mg	1
201309724	칸데플러스브이정16/12.5mg	1
201309050	디스포지정5/160mg	1
201306313	미그보스필름코팅정	1
201307123	글리닙정200mg	1
201309968	피티엠정	1
201309087	카디포지정5/80mg	1
201309094	엑스포르정5/160mg	1
201309230	알피록소펜정	1
201308435	바이포지정5/160mg	1
201308450	세레인캡슐50mg	1
201309987	레보설피브이정25mg	1
201309989	레비티라세브이정250mg	1
201309990	발사브이정80mg	1
201309018	속틴정	1
201307927	로우딘정5mg	1
201307581	네시나정6.25mg	1
201309599	이토리톤정	1
201306365	글리부렌정100mg	1
201306817	칼트레이트디500정	1
199203344	타모프렉스정10mg	1
201307560	발사탐정	1
201307450	오코돈서방정10mg	1
201310039	핑큐에스정	1
201400100	사라나제정	1
201308451	베로디핀정	1
201308457	디크리핀서방정5mg	1
201308460	콤비포지정10/160mg	1
201308463	하이포지정5/80mg	1
201308469	듀오포지정10/160mg	1
201309991	발사브이정40mg	1
201309994	암로닌정	1
201309386	디맥정	1
201309399	모아코프연질캡슐	1
201309403	리세린정	1
201308553	암발탄정5/80mg	1
201310278	팜클로세미정	1
201310290	아스쿨장용정	1
201309490	디카맥스1020정	1
198601051	대화와르파린나트륨정5mg	1
201307124	글리닙정400mg	1
201309697	글로팁정400mg	1
201400305	플루테롤흡입용캡슐500/50	1
200703120	폰다미스정25mg	1
200809245	프리토플러스정80/25mg	1
201308630	라니딥정10mg	1
201308242	자니큐정150mg	1
201308895	프리피나정	1
201305049	임프리다정10/160mg	1
201304542	케어칼정	1
201308555	엑스발탄정5/160mg	1
201308563	제이텐션정5/80mg	1
201308585	유나잘탄정5/160mg	1
201306975	비맥스실버정	1
200604242	베아클로버정250mg	1
201307038	아토타틴정10mg	1
200101472	유니온레보설피리드정	1
201310298	동광아리피프라졸정10mg	1
201304813	클라스타정	1
201308788	리스페돈정2mg	1
201308007	쿠에핀정200mg	1
201309054	이모딘정	1
201309744	제이메이드정	1
201400407	키노스정250mg	1
201309067	로소프린정	1
201309363	에필라탐정1000mg	1
201307558	아토란정20mg	1
201309265	트리페손정	1
201307882	올메자이드정20/12.5mg	1
201308717	터핀엠정	1
201308977	피타큐정4mg	1
201307062	유니피토정20mg	1
201307935	아라한정	1
201307937	윌피딘정	1
201309790	클자핀정25mg	1
201307158	칼트레이트플러스디500정	1
201309058	메가포지정10/160mg	1
201309603	카버락틴정	1
201308580	암로반정5/160mg	1
201308594	프리텔미플러스정40/12.5mg	1
201308595	라베정10mg	1
201309807	메디솔론정	1
201306395	아드레큐정	1
201307486	싱귤다운정10mg	1
201307562	레트라정100mg	1
201307746	동광몬테루카스트츄정5mg	1
201308903	에이치-유정50mg	1
201309044	엘로쎄타정150mg	1
201309413	모아콜드연질캡슐	1
200302483	유니마릴정	1
200301345	글루코젠정500mg	1
201307853	글리메프정2mg	1
201308604	엑스패럴정5mg/80mg	1
201308605	디푸코졸캡슐	1
201403615	나나콜연질캡슐	1
201400609	파워큐텐프리미엄정	1
201401051	키도라제정	1
201306980	뉴티닙필름코팅정400mg	1
201308441	디에스반정80mg	1
201307515	아세린정	1
201308458	콤비포지정5/80mg	1
201308486	바르디핀정5/160mg	1
201308477	아모르탄정5/80mg	1
201308480	메디로텐정10/160mg	1
201308484	아모르탄정10/160mg	1
201310004	아토르정20mg	1
201309416	자누메트엑스알서방정50/500mg	1
201309417	자누메트엑스알서방정50/1000mg	1
201309423	부광엔테카비르정1.0mg	1
201309486	오세라캡슐	1
201308598	이브본정150mg	1
201308058	뮤코니아정	1
201308059	예스펜연질캡슐	1
201309347	아질렉트정	1
201310297	라니티엠정	1
201310978	라비엠정10mg	1
201310988	베타미가서방정50mg	1
200810870	로수로드정10mg	1
201307342	우루큐백정	1
201307357	올피트정20mg	1
201307392	심사탄정	1
201309811	에이페낙정	1
201309817	이트클러캡슐250mg	1
201309846	니소론엠정	1
201310620	진양엔테카비르정0.5mg	1
201308492	세스무탄정5/160mg	1
201308496	브이디핀정10/160mg	1
201308499	시넥트정5/160mg	1
201308490	엑스핀탄정5/80mg	1
201308497	시넥트정10/160mg	1
201307514	펜콜정	1
201308902	오메프라존캡슐	1
201707240	카보메틱스정60mg	1
201310013	바이클러캡슐	1
201309348	시암로핀정	1
201308608	올메칸정20mg	1
201308609	올메칸정10mg	1
201308614	화이트엘씨티정	1
201308625	모페린엠정	1
201308626	바소빅스정	1
198900223	동아슈프락스캡슐100mg	1
200200201	콜레스논정20mg	1
201305399	포르테브이정50mg	1
201307606	유유클래리트로마이신정	1
201309798	바로필정100mg	1
201306019	뉴로자핀오디정10mg	1
201306231	아트로반정20mg	1
201306232	화콜디-오리지널캡슐	1
201309810	클로피렌정	1
201309921	아토목신캡슐18mg	1
201400287	이텍스로수바스타틴칼슘정10mg	1
201400290	로레스토정20mg	1
201401232	우리들암브록솔염산염정30mg	1
201401234	써프릴정	1
201309959	에나폰정5mg	1
201309969	휴터민세미정	1
201308923	발트란정500mg	1
201308932	스티바가정40mg	1
201307418	플록피큐정100mg	1
201307808	프레디솔정	1
200100877	안티팬정	1
200300741	에스코판정	1
201306919	올메팜정20mg	1
201307160	알보젠시메티딘정200mg	1
200600036	메토파지엑스알서방정500mg	1
201003714	크레스논정20mg	1
201306134	비오플250캡슐	1
201309835	센트프로정	1
201306425	바라클정1mg	1
201306448	프리벡정400mg	1
201308680	란크릭캡슐	1
201308787	리스페돈정1mg	1
201309973	클래트론정500mg	1
201305039	올메액트플러스정20/12.5mg	1
201305040	펜믹스가바펜틴캡슐100mg	1
201306345	글리마정100mg	1
201309360	라푸진정	1
201308088	이코졸정	1
201309848	프라큅정0.25mg	1
201309850	프라큅정2mg	1
201309488	리바틴정20mg	1
201309498	엑스폴정5/80mg	1
201308053	뉴란소캡슐30mg	1
201306266	프로존엑스엘정	1
198700916	에마존정	1
201306526	디아리드정2mg	1
201400817	워너비스트롱연질캡슐	1
201306412	케어벡정400mg	1
201306419	베포탄정	1
201307705	올메세틸정11.04mg	1
200811442	리버토닉연질캡슐	1
201310244	덱시드정480mg	1
201308498	시넥트정5/80mg	1
201308504	로우텍플러스정20/12.5mg	1
201310271	게이트정	1
200302163	세리나제캡슐500mg	1
201308651	타무로신캡슐	1
201310300	프로페논정	1
201310301	로가렉신연질캡슐	1
201400383	에스로틴정5mg	1
201306386	케어벡정100mg	1
200600355	레마고연질캡슐	1
201307473	게리드정2mg	1
201307574	마빌더블유플러스정	1
201307577	스토힐정10mg	1
201309928	무코타정	1
200307798	클로자릴정25mg	1
201305533	프리스틴정100mg	1
200808311	류마킨정10mg	1
201308500	엑스페라정5/80mg	1
201707242	카보메틱스정20mg	1
201308538	레보살탄정2.5/80mg	1
201308539	레보살탄정2.5/160mg	1
201305793	경보록소프로펜나트륨수화물정	1
201305781	대화플루코나졸캡슐	1
201307579	네시나정12.5mg	1
201307082	알로펜정	1
201307109	루카스정10mg	1
201307120	아이실린정375mg	1
201400387	로스톤정20mg	1
201306839	글리메필정	1
201309964	환인아토목세틴캡슐80mg	1
201310756	부스원정5mg	1
200701725	아프로벨정150mg	1
201308208	아네르츄정50mg	1
201307318	레보세브이정5mg	1
201308943	엘로쎄타정100mg	1
201306902	뉴티닙필름코팅정100mg	1
201306917	올메팜정10mg	1
201306109	고칼디정	1
201309449	플루캡슐50mg	1
201309457	자이그라구강붕해필름50mg	1
201309462	이베브이정150mg	1
201309609	자이다제정	1
201307580	네시나정25mg	1
201307720	모사프정	1
201307790	후루가캡슐	1
201308092	헤라그라정25mg	1
201400559	리트몰정150mg	1
201306289	아바스타정10mg	1
201308926	그리아정	1
200909430	레블리미드캡슐25mg	1
201309976	플로칸캡슐	1
201309978	젤로빅정150mg	1
201309981	토피라메브이정100mg	1
201305272	림피젠정	1
201309335	이소나제정	1
201309336	폰다미스정100mg	1
201309345	하이크라정375mg	1
200701034	자트랄엑스엘정10mg	1
201307895	엑스페인ER세미서방정	1
201309533	아토틴엠정	1
201309553	스레토정	1
200904275	타진서방정 10/5mg	1
197400186	디메콘정	1
201305783	디푸란캡슐150mg	1
201310308	포시가정10mg	1
201310313	파리나졸정10mg	1
201306549	레티정	1
201307085	브이콜연질캡슐	1
201307209	올메팜플러스정20/12.5mg	1
200809402	리피논정80mg	1
201307087	아드린정	1
201307850	브이사르정80mg	1
201307628	알피란소프라졸캡슐30mg	1
201307807	칼리나제정	1
201308099	올로스타정40/20mg	1
201308545	유유포지정10/160mg	1
201308549	엑스로우정5/160mg	1
201308550	슬림비플러스정	1
200807377	로바토정5mg/20mg	1
201309180	아이타틴정10mg	1
201309738	뮤리나제정	1
201308360	한트라셋정	1
200500922	디아로다캡슐	1
201309924	세클엠캡슐	1
201305933	톨로인서방정4mg	1
201309202	잔큐75정	1
200611304	라베린정20mg	1
201206330	이디포스정50mg	1
201206499	알게론정500mg	1
201207247	테비나정	1
201208470	벤포아연질캡슐	1
201004970	보트리엔트정400mg	1
200410083	비아그라정100mg	1
199601023	보람염산암브록솔정	1
199600227	이연미데카마이신정	1
201305403	피나라이드정	1
201306500	징코로민정	1
201306136	카르벨라정25mg	1
201306525	파멜라정2.5mg	1
201310210	반드론정150mg	1
201310212	아르테빈캡슐	1
201206436	비닉스구강붕해필름50mg	1
200002130	판테롤연질캡슐	1
201207300	엘디로정10mg	1
201206682	라베프린정10mg	1
201206952	파비클렌정	1
201206953	프라빅센정 	1
201306381	뉴클라정375mg)	1
201309133	넥포정5/160mg	1
201307566	필라스트정	1
200703174	유목스정500mg	1
200702107	국제모사라이드정	1
201306287	뉴화콜클래식골드캡슐	1
201302391	알피라니티딘염산염정150mg	1
200706029	살로탄플러스정	1
201303033	뉴디핀에스정2.5mg	1
201307854	메드닌정	1
201308216	뉴코린연질캡슐	1
201000980	크로우정20mg	1
201309145	유니포지정5/160mg	1
201403420	센트룸어드밴스정	1
201307851	브이사르정160mg	1
201308388	디오노바정10/160mg	1
201206201	로펜탁정60mg	1
201303989	디카엠정	1
201207386	레보진캡슐	1
201308236	안포그렐정100mg	1
201307083	아미드엠정2/500mg	1
201305220	글루100정)	1
201308370	스파졸정	1
201308371	제미메트서방정25/500mg	1
201308372	타리플정	1
198400358	동성정로환당의정	1
201309939	펜제로정	1
200202793	핀테정	1
200202793	핀테정	1
201308823	자렐토정2.5mg	1
201308824	후로졸캡슐50mg	1
201308385	이부로엔연질캡슐	1
201308386	애니포지정10/160mg	1
201307722	보그메트정0.2/500mg	1
201004245	에이프로젠리세드론산나트륨정150mg	1
201302619	환인레보플록사신정100mg	1
201309072	암디사르정10/160mg	1
201307381	라벤다졸정10mg	1
200604239	크리빅스정	1
201309888	두리다제정	1
